cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
6689,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,168,576
6690,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,713
6691,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,850
6692,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,842
6693,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6694,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,340,1051
6695,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,1032
6696,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,340,1117
6697,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6698,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,888
6699,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,240,795
6700,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6701,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,887
6702,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,833
6703,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,918
6704,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,781
6705,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,905
6706,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,1005
6707,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6708,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,321,895
6709,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,812
6710,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6711,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,343,989
6712,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,326,1050
6713,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,335,1118
6714,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,1061
6715,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,926
6716,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,839
6717,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,789
6718,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,197,680
6719,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,754
6720,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,837
6721,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,713
6722,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,762
6723,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6724,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,982
6725,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,904
6726,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,933
6727,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,902
6728,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,811
6729,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,354,875
6730,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,965
6731,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,895
6732,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6733,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,296,816
6734,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,767
6735,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,779
6736,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,192,598
6737,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,908
6738,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,1339
6739,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,1132
6740,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,942
6741,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,992
6742,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,848
6743,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,868
6744,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,831
6745,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,714
6746,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,868
6747,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,861
6748,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,928
6749,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6750,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,1220
6751,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,331,918
6752,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,840
6753,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,873
6754,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,800
6755,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,803
6756,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,798
6757,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,396,1041
6758,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,206,676
6759,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,771
6760,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,228,840
6761,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,259,876
6762,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,229,906
6763,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,826
6764,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,885
6765,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,349,944
6766,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,737
6767,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,964
6768,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,779
6769,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,797
6770,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,802
6771,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,1026
6772,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,222,767
6773,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,912
6774,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,201,929
6775,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,969
6776,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,844
6777,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,833
6778,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,930
6779,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,763
6780,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,1051
6781,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,347,1048
6782,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,898
6783,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,1011
6784,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,968
6785,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,216,893
6786,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,838
6787,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6788,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,900
6789,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,954
6790,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,1067
6791,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,337,918
6792,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,849
